payment_id,customer_id,payment_date,amount,payment_status
1491,1491,2024-06-01,119.88,Success
1492,1492,2024-06-01,14.99,Success
1493,1493,2024-06-01,179.88,Success
1494,1494,2024-06-01,155.88,Success
1495,1495,2024-06-01,14.99,Success
1496,1496,2024-06-01,9.99,Success
1497,1497,2024-06-01,14.99,Success
1498,1498,2024-06-01,12.99,Success
1499,1499,2024-06-01,12.99,Success
1500,1500,2024-06-01,155.88,Success
1501,1501,2024-06-01,179.88,Success
1502,1502,2024-06-01,9.99,Success
1503,1503,2024-06-01,9.99,Success
1504,1504,2024-06-01,179.88,Success
1505,1505,2024-06-01,119.88,Success
1506,1506,2024-06-01,9.99,Success
1507,1507,2024-06-01,14.99,Success
1508,1508,2024-06-01,9.99,Success
1509,1509,2024-06-01,12.99,Success
1510,1510,2024-06-01,9.99,Success
1511,1511,2024-06-01,9.99,Success
1512,1512,2024-06-01,9.99,Success
1513,1513,2024-06-01,155.88,Success
1514,1514,2024-06-01,9.99,Failed
1515,1515,2024-06-01,9.99,Success
1516,1516,2024-06-01,12.99,Success
1517,1517,2024-06-01,14.99,Success
1518,1518,2024-06-01,155.88,Success
1519,1519,2024-06-01,155.88,Success
1520,1520,2024-06-01,155.88,Success
1521,1521,2024-06-01,9.99,Success
1522,1522,2024-06-01,179.88,Success
1523,1523,2024-06-01,12.99,Success
1524,1524,2024-06-01,119.88,Success
1525,1525,2024-06-01,9.99,Success
1526,1526,2024-06-01,9.99,Success
1527,1527,2024-06-01,14.99,Success
1528,1528,2024-06-01,9.99,Success
1529,1529,2024-06-01,14.99,Success
1530,1530,2024-06-01,12.99,Success
1531,1531,2024-06-01,12.99,Success
1532,1532,2024-06-01,12.99,Success
1533,1533,2024-06-01,14.99,Success
1534,1534,2024-06-01,119.88,Success
1535,1535,2024-06-01,14.99,Success
1536,1536,2024-06-01,14.99,Success
1537,1537,2024-06-01,12.99,Success
1538,1538,2024-06-01,14.99,Success
1539,1539,2024-06-01,119.88,Success
1540,1540,2024-06-01,179.88,Success
1541,1541,2024-06-01,9.99,Success
1542,1542,2024-06-01,119.88,Success
1543,1543,2024-06-01,119.88,Failed
1544,1544,2024-06-01,12.99,Success
1545,1545,2024-06-01,179.88,Success
1546,1546,2024-06-01,9.99,Success
1547,1547,2024-06-01,14.99,Success
1548,1548,2024-06-01,9.99,Success
1549,1549,2024-06-01,179.88,Success
1550,1550,2024-06-01,12.99,Success
1551,1551,2024-06-01,14.99,Success
1552,1552,2024-06-01,9.99,Success
1553,1553,2024-06-01,14.99,Success
1554,1554,2024-06-01,9.99,Success
1555,1555,2024-06-01,14.99,Success
1556,1556,2024-06-01,12.99,Success
1557,1557,2024-06-01,179.88,Success
1558,1558,2024-06-01,155.88,Success
1559,1559,2024-06-01,155.88,Success
1560,1560,2024-06-01,9.99,Success
1561,1561,2024-06-01,9.99,Success
1562,1562,2024-06-01,119.88,Success
1563,1563,2024-06-01,9.99,Success
1564,1564,2024-06-01,155.88,Success
1565,1565,2024-06-01,12.99,Success
1566,1566,2024-06-01,155.88,Success
1567,1567,2024-06-01,12.99,Success
1568,1568,2024-06-01,119.88,Success
1569,1569,2024-06-01,12.99,Success
1570,1570,2024-06-01,155.88,Success
1571,1571,2024-06-01,9.99,Success
1572,1572,2024-06-01,119.88,Success
1573,1573,2024-06-01,9.99,Success
1574,1574,2024-06-01,119.88,Success
1575,1575,2024-06-01,119.88,Success
1576,1576,2024-06-01,9.99,Success
1577,1577,2024-06-01,14.99,Success
1578,1578,2024-06-01,155.88,Failed
1579,1579,2024-06-01,119.88,Success
1580,1580,2024-06-01,9.99,Success
1581,1581,2024-06-01,119.88,Success
1582,1582,2024-06-01,9.99,Success
1583,1583,2024-06-01,14.99,Success
1584,1584,2024-06-01,9.99,Success
1585,1585,2024-06-01,12.99,Success
1586,1586,2024-06-01,9.99,Success
1587,1587,2024-06-01,9.99,Success
1588,1588,2024-06-01,9.99,Success
1589,1589,2024-06-01,9.99,Success
1590,1590,2024-06-01,14.99,Success
1591,1591,2024-06-01,9.99,Success
1592,1592,2024-06-01,155.88,Success
1593,1593,2024-06-01,9.99,Success
1594,1594,2024-06-01,12.99,Success
1595,1595,2024-06-01,12.99,Success
1596,1596,2024-06-01,12.99,Success
1597,1597,2024-06-01,119.88,Success
1598,1598,2024-06-01,9.99,Success
1599,1599,2024-06-01,9.99,Success
1600,1600,2024-06-01,9.99,Success
1601,1601,2024-06-01,9.99,Success
1602,1602,2024-06-01,9.99,Success
1603,1603,2024-06-01,12.99,Success
1604,1604,2024-06-01,9.99,Success
1605,1605,2024-06-01,155.88,Success
1606,1606,2024-06-01,12.99,Success
1607,1607,2024-06-01,9.99,Success
1608,1608,2024-06-01,14.99,Success
1609,1609,2024-06-01,119.88,Success
1610,1610,2024-06-01,9.99,Success
1611,1611,2024-06-01,12.99,Success
1612,1612,2024-06-01,14.99,Success
1613,1613,2024-06-01,9.99,Success
1614,1614,2024-06-01,9.99,Success
1615,1615,2024-06-01,119.88,Success
1616,1616,2024-06-01,12.99,Success
1617,1617,2024-06-01,14.99,Success
1618,1618,2024-06-01,9.99,Success
1619,1619,2024-06-01,14.99,Success
1620,1620,2024-06-01,119.88,Success
1621,1621,2024-06-01,9.99,Success
1622,1622,2024-06-01,9.99,Success
1623,1623,2024-06-01,119.88,Success
1624,1624,2024-06-01,9.99,Success
1625,1625,2024-06-01,155.88,Failed
1626,1626,2024-06-01,12.99,Success
1627,1627,2024-06-01,119.88,Success
1628,1628,2024-06-01,12.99,Success
1629,1629,2024-06-01,9.99,Success
1630,1630,2024-06-01,155.88,Success
1631,1631,2024-06-01,9.99,Success
1632,1632,2024-06-01,9.99,Success
1633,1633,2024-06-01,9.99,Success
1634,1634,2024-06-01,155.88,Success
1635,1635,2024-06-01,9.99,Success
1636,1636,2024-06-01,9.99,Success
1637,1637,2024-06-01,9.99,Success
1638,1638,2024-06-01,9.99,Success
1639,1639,2024-06-01,155.88,Success
1640,1640,2024-06-01,119.88,Success
1641,1641,2024-06-01,14.99,Success
1642,1642,2024-06-01,12.99,Success
1643,1643,2024-06-01,12.99,Success
1644,1644,2024-06-01,14.99,Success
1645,1645,2024-06-01,12.99,Success
1646,1646,2024-06-01,119.88,Success
1647,1647,2024-06-01,14.99,Success
1648,1648,2024-06-01,12.99,Success
1649,1649,2024-06-01,119.88,Success
1650,1650,2024-06-01,9.99,Success
1651,1651,2024-06-01,9.99,Success
1652,1652,2024-06-01,179.88,Success
1653,1653,2024-06-01,14.99,Success
1654,1654,2024-06-01,155.88,Success
1655,1655,2024-06-01,14.99,Success
1656,1656,2024-06-01,179.88,Failed
1657,1657,2024-06-01,12.99,Success
1658,1658,2024-06-01,9.99,Success
1659,1659,2024-06-01,9.99,Success
1660,1660,2024-06-01,14.99,Success
1661,1661,2024-06-01,119.88,Success
1662,1662,2024-06-01,9.99,Success
1663,1663,2024-06-01,14.99,Success
1664,1664,2024-06-01,179.88,Success
1665,1665,2024-06-01,9.99,Success
1666,1666,2024-06-01,9.99,Failed
1667,1667,2024-06-01,155.88,Success
1668,1668,2024-06-01,12.99,Success
1669,1669,2024-06-01,119.88,Success
1670,1670,2024-06-01,14.99,Success
1671,1671,2024-06-01,155.88,Failed
1672,1672,2024-06-01,14.99,Success
1673,1673,2024-06-01,9.99,Success
1674,1674,2024-06-01,12.99,Success
1675,1675,2024-06-01,155.88,Success
1676,1676,2024-06-01,12.99,Success
1677,1677,2024-06-01,12.99,Success
1678,1678,2024-06-01,119.88,Success
1679,1679,2024-06-01,119.88,Success
1680,1680,2024-06-01,155.88,Success
1681,1681,2024-06-01,12.99,Success
1682,1682,2024-06-01,9.99,Success
1683,1683,2024-06-01,9.99,Success
1684,1684,2024-06-01,179.88,Success
1685,1685,2024-06-01,119.88,Success
1686,1686,2024-06-01,155.88,Success
1687,1687,2024-06-01,155.88,Failed
1688,1688,2024-06-01,9.99,Success
1689,1689,2024-06-01,12.99,Success
1690,1690,2024-06-01,14.99,Success
1691,1691,2024-06-01,14.99,Failed
1692,1692,2024-06-01,14.99,Success
1693,1693,2024-06-01,14.99,Success
1694,1694,2024-06-01,119.88,Failed
1695,1695,2024-06-01,12.99,Success
1696,1696,2024-06-01,9.99,Success
1697,1697,2024-06-01,179.88,Success
1698,1698,2024-06-01,9.99,Success
1699,1699,2024-06-01,9.99,Success
1700,1700,2024-06-01,9.99,Success
1701,1701,2024-06-01,14.99,Success
1702,1702,2024-06-01,179.88,Success
1703,1703,2024-06-01,155.88,Success
1704,1704,2024-06-01,9.99,Success
1705,1705,2024-06-01,179.88,Success
1706,1706,2024-06-01,155.88,Success
1707,1707,2024-06-01,12.99,Success
1708,1708,2024-06-01,119.88,Success
1709,1709,2024-06-01,12.99,Success
1710,1710,2024-06-01,155.88,Success
1711,1711,2024-06-01,119.88,Success
1712,1712,2024-06-01,12.99,Success
1713,1713,2024-06-01,9.99,Success
1714,1714,2024-06-01,14.99,Failed
1715,1715,2024-06-01,9.99,Success
1716,1716,2024-06-01,179.88,Success
1717,1717,2024-06-01,155.88,Success
1718,1718,2024-06-01,119.88,Success
1719,1719,2024-06-01,9.99,Success
1720,1720,2024-06-01,14.99,Success
1721,1721,2024-06-01,119.88,Success
1722,1722,2024-06-01,9.99,Success
1723,1723,2024-06-01,9.99,Success
1724,1724,2024-06-01,12.99,Success
1725,1725,2024-06-01,9.99,Success
1726,1726,2024-06-01,14.99,Success
1727,1727,2024-06-01,12.99,Success
1728,1728,2024-06-01,12.99,Failed
1729,1729,2024-06-01,14.99,Success
1730,1730,2024-06-01,179.88,Success
1731,1731,2024-06-01,9.99,Success
1732,1732,2024-06-01,12.99,Success
1733,1733,2024-06-01,12.99,Success
1734,1734,2024-06-01,179.88,Success
1735,1735,2024-06-01,12.99,Success
1736,1736,2024-06-01,9.99,Success
1737,1737,2024-06-01,12.99,Success
1738,1738,2024-06-01,9.99,Success
1739,1739,2024-06-01,9.99,Success
1740,1740,2024-06-01,179.88,Success
1741,1741,2024-06-01,9.99,Success
1742,1742,2024-06-01,14.99,Success
1743,1743,2024-06-01,12.99,Success
1744,1744,2024-06-01,9.99,Success
1745,1745,2024-06-01,12.99,Success
1746,1746,2024-06-01,119.88,Success
1747,1747,2024-06-01,12.99,Success
1748,1748,2024-06-01,9.99,Failed
1749,1749,2024-06-01,155.88,Success
1750,1750,2024-06-01,12.99,Success
1751,1751,2024-06-01,9.99,Success
1752,1752,2024-06-01,179.88,Success
1753,1753,2024-06-01,9.99,Success
1754,1754,2024-06-01,9.99,Success
1755,1755,2024-06-01,14.99,Success
1756,1756,2024-06-01,9.99,Success
1757,1757,2024-06-01,155.88,Failed
1758,1758,2024-06-01,12.99,Success
1759,1759,2024-06-01,14.99,Success
1760,1760,2024-06-01,14.99,Success
1761,1761,2024-06-01,9.99,Success
1762,1762,2024-06-01,119.88,Success
1763,1763,2024-06-01,12.99,Success
1764,1764,2024-06-01,12.99,Success
1765,1765,2024-06-01,119.88,Success
1766,1766,2024-06-01,9.99,Success
1767,1767,2024-06-01,12.99,Success
1768,1768,2024-06-01,12.99,Success
1769,1769,2024-06-01,9.99,Success
1770,1770,2024-06-01,9.99,Success
1771,1771,2024-06-01,14.99,Success
1772,1772,2024-06-01,12.99,Success
1773,1773,2024-06-01,179.88,Success
1774,1774,2024-06-01,12.99,Success
1775,1775,2024-06-01,12.99,Success
1776,1776,2024-06-01,155.88,Success
1777,1777,2024-06-01,119.88,Success
1778,1778,2024-06-01,12.99,Success
1779,1779,2024-06-01,9.99,Success
1780,1780,2024-06-01,119.88,Success
1781,1781,2024-06-01,12.99,Success
1782,1782,2024-06-01,12.99,Success
1783,1783,2024-06-01,119.88,Success
1784,1784,2024-06-01,12.99,Success
1785,1785,2024-06-01,14.99,Success
1786,1786,2024-06-01,119.88,Success
1787,1787,2024-06-01,9.99,Success
1788,1788,2024-06-01,155.88,Success
1789,1789,2024-06-01,9.99,Success
1790,1790,2024-06-01,12.99,Success
1791,1791,2024-06-01,9.99,Success
1792,1792,2024-06-01,9.99,Success
1793,1793,2024-06-01,9.99,Success
1794,1794,2024-06-01,9.99,Success
1795,1795,2024-06-01,12.99,Success
1796,1796,2024-06-01,179.88,Success
1797,1797,2024-06-01,119.88,Success
1798,1798,2024-06-01,155.88,Success
1799,1799,2024-06-01,9.99,Success
1800,1800,2024-06-01,155.88,Success
1801,1801,2024-06-01,9.99,Success
1802,1802,2024-06-01,9.99,Success
1803,1803,2024-06-01,9.99,Success
1804,1804,2024-06-01,9.99,Success
1805,1805,2024-06-01,9.99,Success
1806,1806,2024-06-01,12.99,Success
1807,1807,2024-06-01,14.99,Success
1808,1808,2024-06-01,12.99,Success
1809,1809,2024-06-01,14.99,Failed
1810,1810,2024-06-01,9.99,Success
1811,1811,2024-06-01,12.99,Success
1812,1812,2024-06-01,9.99,Success
1813,1813,2024-06-01,12.99,Success
1814,1814,2024-06-01,12.99,Success
1815,1815,2024-06-01,12.99,Success
1816,1816,2024-06-01,119.88,Success
1817,1817,2024-06-01,12.99,Success
1818,1818,2024-06-01,9.99,Success
1819,1819,2024-06-01,9.99,Success
1820,1820,2024-06-01,9.99,Success
1821,1821,2024-06-01,155.88,Success
1822,1822,2024-06-01,9.99,Success
1823,1823,2024-06-01,155.88,Failed
1824,1824,2024-06-01,9.99,Failed
1825,1825,2024-06-01,9.99,Success
1826,1826,2024-06-01,155.88,Success
1827,1827,2024-06-01,9.99,Success
1828,1828,2024-06-01,155.88,Success
1829,1829,2024-06-01,9.99,Success
1830,1830,2024-06-01,9.99,Success
1831,1831,2024-06-01,9.99,Success
1832,1832,2024-06-01,12.99,Success
1833,1833,2024-06-01,9.99,Success
1834,1834,2024-06-01,119.88,Success
1835,1835,2024-06-01,9.99,Success
1836,1836,2024-06-01,12.99,Success
1837,1837,2024-06-01,12.99,Success
1838,1838,2024-06-01,12.99,Success
1839,1839,2024-06-01,9.99,Success
1840,1840,2024-06-01,14.99,Success
1841,1841,2024-06-01,179.88,Success
1842,1842,2024-06-01,9.99,Success
1843,1843,2024-06-01,14.99,Success
1844,1844,2024-06-01,12.99,Success
1845,1845,2024-06-01,9.99,Failed
1846,1846,2024-06-01,12.99,Success
1847,1847,2024-06-01,12.99,Success
1848,1848,2024-06-01,12.99,Failed
1849,1849,2024-06-01,14.99,Failed
1850,1850,2024-06-01,179.88,Success
1851,1851,2024-06-01,155.88,Success
1852,1852,2024-06-01,9.99,Success
1853,1853,2024-06-01,12.99,Success
1854,1854,2024-06-01,12.99,Success
1855,1855,2024-06-01,9.99,Success
1856,1856,2024-06-01,155.88,Success
1857,1857,2024-06-01,12.99,Success
1858,1858,2024-06-01,9.99,Success
1859,1859,2024-06-01,9.99,Failed
1860,1860,2024-06-01,12.99,Success
1861,1861,2024-06-01,179.88,Failed
1862,1862,2024-06-01,12.99,Success
1863,1863,2024-06-01,9.99,Failed
1864,1864,2024-06-01,119.88,Failed
1865,1865,2024-06-01,9.99,Success
1866,1866,2024-06-01,119.88,Success
1867,1867,2024-06-01,12.99,Success
1868,1868,2024-06-01,12.99,Success
1869,1869,2024-06-01,14.99,Success
1870,1870,2024-06-01,9.99,Success
1871,1871,2024-06-01,14.99,Success
1872,1872,2024-06-01,9.99,Success
1873,1873,2024-06-01,12.99,Success
1874,1874,2024-06-01,12.99,Success
1875,1875,2024-06-01,12.99,Success
1876,1876,2024-06-01,119.88,Failed
1877,1877,2024-06-01,14.99,Failed
1878,1878,2024-06-01,155.88,Success
1879,1879,2024-06-01,119.88,Success
1880,1880,2024-06-01,155.88,Success
1881,1881,2024-06-01,14.99,Success
1882,1882,2024-06-01,119.88,Success
1883,1883,2024-06-01,119.88,Success
1884,1884,2024-06-01,179.88,Success
1885,1885,2024-06-01,9.99,Success
1886,1886,2024-06-01,9.99,Failed
1887,1887,2024-06-01,9.99,Success
1888,1888,2024-06-01,9.99,Success
1889,1889,2024-06-01,119.88,Success
1890,1890,2024-06-01,12.99,Success
1891,1891,2024-06-01,9.99,Success
1892,1892,2024-06-01,9.99,Success
1893,1893,2024-06-01,12.99,Success
1894,1894,2024-06-01,14.99,Success
1895,1895,2024-06-01,14.99,Success
1896,1896,2024-06-01,9.99,Success
1897,1897,2024-06-01,12.99,Success
1898,1898,2024-06-01,12.99,Success
1899,1899,2024-06-01,12.99,Success
1900,1900,2024-06-01,12.99,Success
1901,1901,2024-06-01,9.99,Success
1902,1902,2024-06-01,14.99,Success
1903,1903,2024-06-01,12.99,Success
1904,1904,2024-06-01,9.99,Success
1905,1905,2024-06-01,12.99,Success
1906,1906,2024-06-01,12.99,Success
1907,1907,2024-06-01,9.99,Failed
1908,1908,2024-06-01,12.99,Success
1909,1909,2024-06-01,9.99,Success
1910,1910,2024-06-01,119.88,Success
1911,1911,2024-06-01,9.99,Success
1912,1912,2024-06-01,155.88,Success
1913,1913,2024-06-01,12.99,Success
1914,1914,2024-06-01,9.99,Success
1915,1915,2024-06-01,14.99,Success
1916,1916,2024-06-01,12.99,Success
1917,1917,2024-06-01,9.99,Success
1918,1918,2024-06-01,155.88,Success
1919,1919,2024-06-01,12.99,Success
1920,1920,2024-06-01,12.99,Success
1921,1921,2024-06-01,9.99,Success
1922,1922,2024-06-01,9.99,Success
1923,1923,2024-06-01,119.88,Success
1924,1924,2024-06-01,9.99,Failed
1925,1925,2024-06-01,9.99,Success
1926,1926,2024-06-01,14.99,Success
1927,1927,2024-06-01,9.99,Success
1928,1928,2024-06-01,119.88,Success
1929,1929,2024-06-01,9.99,Success
1930,1930,2024-06-01,14.99,Success
1931,1931,2024-06-01,9.99,Success
1932,1932,2024-06-01,155.88,Success
1933,1933,2024-06-01,12.99,Success
1934,1934,2024-06-01,9.99,Success
1935,1935,2024-06-01,12.99,Success
1936,1936,2024-06-01,9.99,Success
1937,1937,2024-06-01,9.99,Failed
1938,1938,2024-06-01,9.99,Success
1939,1939,2024-06-01,9.99,Success
1940,1940,2024-06-01,12.99,Success
1941,1941,2024-06-01,155.88,Success
1942,1942,2024-06-01,9.99,Success
1943,1943,2024-06-01,119.88,Success
1944,1944,2024-06-01,179.88,Failed
1945,1945,2024-06-01,9.99,Success
1946,1946,2024-06-01,12.99,Success
1947,1947,2024-06-01,179.88,Success
1948,1948,2024-06-01,179.88,Success
1949,1949,2024-06-01,9.99,Success
1950,1950,2024-06-01,179.88,Success
1951,1951,2024-06-01,12.99,Success
1952,1952,2024-06-01,9.99,Success
1953,1953,2024-06-01,155.88,Success
1954,1954,2024-06-01,155.88,Success
1955,1955,2024-06-01,119.88,Success
1956,1956,2024-06-01,9.99,Success
1957,1957,2024-06-01,119.88,Success
1958,1958,2024-06-01,9.99,Success
1959,1959,2024-06-01,9.99,Success
1960,1960,2024-06-01,179.88,Success
1961,1961,2024-06-01,119.88,Success
1962,1962,2024-06-01,12.99,Success
1963,1963,2024-06-01,155.88,Success
1964,1964,2024-06-01,12.99,Success
1965,1965,2024-06-01,9.99,Success
1966,1966,2024-06-01,9.99,Success
1967,1967,2024-06-01,155.88,Success
1968,1968,2024-06-01,9.99,Success
1969,1969,2024-06-01,155.88,Success
1970,1970,2024-06-01,12.99,Success
1971,1971,2024-06-01,119.88,Success
1972,1972,2024-06-01,179.88,Success
1973,1973,2024-06-01,9.99,Success
1974,1974,2024-06-01,12.99,Success
1975,1975,2024-06-01,14.99,Success
1976,1976,2024-06-01,14.99,Success
1977,1977,2024-06-01,12.99,Success
1978,1978,2024-06-01,119.88,Success
1979,1979,2024-06-01,12.99,Success
1980,1980,2024-06-01,14.99,Success
1981,1981,2024-06-01,9.99,Success
1982,1982,2024-06-01,12.99,Success
1983,1983,2024-06-01,14.99,Success
1984,1984,2024-06-01,9.99,Failed
1985,1985,2024-06-01,12.99,Success
1986,1986,2024-06-01,14.99,Success
1987,1987,2024-06-01,155.88,Success
1988,1988,2024-06-01,9.99,Success
1989,1989,2024-06-01,14.99,Success
1990,1990,2024-06-01,179.88,Success
1991,1991,2024-06-01,9.99,Success
1992,1992,2024-06-01,14.99,Success
1993,1993,2024-06-01,14.99,Success
1994,1994,2024-06-01,12.99,Success
1995,1995,2024-06-01,12.99,Success
1996,1996,2024-06-01,119.88,Success
1997,1997,2024-06-01,155.88,Success
1998,1998,2024-06-01,14.99,Success
1999,1999,2024-06-01,155.88,Success
2000,2000,2024-06-01,12.99,Success
2001,2001,2024-06-01,14.99,Success
2002,2002,2024-06-01,12.99,Success
2003,2003,2024-06-01,9.99,Success
2004,2004,2024-06-01,9.99,Success
2005,2005,2024-06-01,155.88,Success
2006,2006,2024-06-01,155.88,Success
2007,2007,2024-06-01,12.99,Success
2008,2008,2024-06-01,14.99,Success
2009,2009,2024-06-01,9.99,Success
2010,2010,2024-06-01,12.99,Success
2011,2011,2024-06-01,155.88,Success
2012,2012,2024-06-01,9.99,Success
2013,2013,2024-06-01,14.99,Success
2014,2014,2024-06-01,14.99,Success
2015,2015,2024-06-01,12.99,Success
2016,2016,2024-06-01,9.99,Success
2017,2017,2024-06-01,9.99,Success
2018,2018,2024-06-01,12.99,Success
2019,2019,2024-06-01,9.99,Success
2020,2020,2024-06-01,179.88,Failed
2021,2021,2024-06-01,14.99,Success
2022,2022,2024-06-01,12.99,Success
2023,2023,2024-06-01,14.99,Success
2024,2024,2024-06-01,119.88,Success
2025,2025,2024-06-01,119.88,Success
2026,2026,2024-06-01,12.99,Success
2027,2027,2024-06-01,12.99,Success
2028,2028,2024-06-01,155.88,Success
2029,2029,2024-06-01,12.99,Success
2030,2030,2024-06-01,12.99,Success
2031,2031,2024-06-01,179.88,Success
2032,2032,2024-06-01,12.99,Success
2033,2033,2024-06-01,14.99,Success
2034,2034,2024-06-01,9.99,Success
2035,2035,2024-06-01,12.99,Success
2036,2036,2024-06-01,9.99,Success
2037,2037,2024-06-01,9.99,Success
2038,2038,2024-06-01,14.99,Success
2039,2039,2024-06-01,9.99,Failed
2040,2040,2024-06-01,155.88,Failed
2041,2041,2024-06-01,155.88,Success
2042,2042,2024-06-01,12.99,Failed
2043,2043,2024-06-01,9.99,Success
2044,2044,2024-06-01,14.99,Success
2045,2045,2024-06-01,119.88,Success
2046,2046,2024-06-01,179.88,Success
2047,2047,2024-06-01,155.88,Success
2048,2048,2024-06-01,12.99,Success
2049,2049,2024-06-01,9.99,Success
2050,2050,2024-06-01,9.99,Success
2051,2051,2024-06-01,14.99,Success
2052,2052,2024-06-01,9.99,Success
2053,2053,2024-06-01,9.99,Success
2054,2054,2024-06-01,9.99,Success
2055,2055,2024-06-01,12.99,Failed
2056,2056,2024-06-01,14.99,Success
2057,2057,2024-06-01,179.88,Success
2058,2058,2024-06-01,9.99,Success
2059,2059,2024-06-01,155.88,Success
2060,2060,2024-06-01,12.99,Success
2061,2061,2024-06-01,9.99,Failed
2062,2062,2024-06-01,12.99,Success
2063,2063,2024-06-01,14.99,Success
2064,2064,2024-06-01,14.99,Success
2065,2065,2024-06-01,14.99,Success
2066,2066,2024-06-01,119.88,Success
2067,2067,2024-06-01,9.99,Success
2068,2068,2024-06-01,179.88,Success
2069,2069,2024-06-01,155.88,Success
2070,2070,2024-06-01,9.99,Success
2071,2071,2024-06-01,9.99,Success
2072,2072,2024-06-01,14.99,Success
2073,2073,2024-06-01,9.99,Failed
2074,2074,2024-06-01,12.99,Success
2075,2075,2024-06-01,14.99,Failed
2076,2076,2024-06-01,12.99,Success
2077,2077,2024-06-01,155.88,Failed
2078,2078,2024-06-01,14.99,Success
2079,2079,2024-06-01,119.88,Success
2080,2080,2024-06-01,9.99,Success
2081,2081,2024-06-01,12.99,Success
2082,2082,2024-06-01,179.88,Success
2083,2083,2024-06-01,14.99,Success
2084,2084,2024-06-01,14.99,Failed
2085,2085,2024-06-01,12.99,Success
2086,2086,2024-06-01,12.99,Success
2087,2087,2024-06-01,9.99,Success
2088,2088,2024-06-01,179.88,Success
2089,2089,2024-06-01,119.88,Success
2090,2090,2024-06-01,9.99,Success
2091,2091,2024-06-01,119.88,Success
2092,2092,2024-06-01,119.88,Success
2093,2093,2024-06-01,9.99,Success
2094,2094,2024-06-01,119.88,Success
2095,2095,2024-06-01,119.88,Success
2096,2096,2024-06-01,9.99,Success
2097,2097,2024-06-01,119.88,Success
2098,2098,2024-06-01,14.99,Success
2099,2099,2024-06-01,9.99,Success
2100,2100,2024-06-01,12.99,Success
2101,2101,2024-06-01,179.88,Success
2102,2102,2024-06-01,9.99,Success
2103,2103,2024-06-01,9.99,Success
2104,2104,2024-06-01,12.99,Success
2105,2105,2024-06-01,9.99,Success
2106,2106,2024-06-01,155.88,Success
2107,2107,2024-06-01,119.88,Success
2108,2108,2024-06-01,179.88,Success
2109,2109,2024-06-01,9.99,Success
2110,2110,2024-06-01,9.99,Success
2111,2111,2024-06-01,179.88,Success
2112,2112,2024-06-01,9.99,Success
2113,2113,2024-06-01,179.88,Success
2114,2114,2024-06-01,9.99,Success
2115,2115,2024-06-01,12.99,Success
2116,2116,2024-06-01,179.88,Success
2117,2117,2024-06-01,119.88,Success
2118,2118,2024-06-01,9.99,Success
2119,2119,2024-06-01,9.99,Success
2120,2120,2024-06-01,9.99,Success
2121,2121,2024-06-01,9.99,Success
2122,2122,2024-06-01,119.88,Success
2123,2123,2024-06-01,119.88,Success
2124,2124,2024-06-01,119.88,Success
2125,2125,2024-06-01,12.99,Success
2126,2126,2024-06-01,12.99,Success
2127,2127,2024-06-01,155.88,Success
2128,2128,2024-06-01,119.88,Success
2129,2129,2024-06-01,119.88,Success
2130,2130,2024-06-01,12.99,Success
2131,2131,2024-06-01,179.88,Success
2132,2132,2024-06-01,119.88,Success
2133,2133,2024-06-01,9.99,Success
2134,2134,2024-06-01,9.99,Success
2135,2135,2024-06-01,9.99,Success
2136,2136,2024-06-01,12.99,Success
2137,2137,2024-06-01,14.99,Success
2138,2138,2024-06-01,12.99,Success
2139,2139,2024-06-01,12.99,Success
2140,2140,2024-06-01,9.99,Failed
2141,2141,2024-06-01,9.99,Success
2142,2142,2024-06-01,155.88,Success
2143,2143,2024-06-01,12.99,Success
2144,2144,2024-06-01,12.99,Success
2145,2145,2024-06-01,119.88,Failed
2146,2146,2024-06-01,12.99,Success
2147,2147,2024-06-01,12.99,Success
2148,2148,2024-06-01,9.99,Success
2149,2149,2024-06-01,14.99,Success
2150,2150,2024-06-01,119.88,Success
2151,2151,2024-06-01,12.99,Success
2152,2152,2024-06-01,9.99,Failed
2153,2153,2024-06-01,119.88,Success
2154,2154,2024-06-01,9.99,Success
2155,2155,2024-06-01,9.99,Success
2156,2156,2024-06-01,119.88,Success
2157,2157,2024-06-01,14.99,Success
2158,2158,2024-06-01,9.99,Success
2159,2159,2024-06-01,119.88,Success
2160,2160,2024-06-01,9.99,Success
2161,2161,2024-06-01,9.99,Success
2162,2162,2024-06-01,119.88,Success
2163,2163,2024-06-01,119.88,Success
2164,2164,2024-06-01,12.99,Success
2165,2165,2024-06-01,155.88,Success
2166,2166,2024-06-01,12.99,Success
2167,2167,2024-06-01,12.99,Success
2168,2168,2024-06-01,9.99,Success
2169,2169,2024-06-01,14.99,Success
2170,2170,2024-06-01,9.99,Success
2171,2171,2024-06-01,119.88,Success
2172,2172,2024-06-01,14.99,Success
2173,2173,2024-06-01,9.99,Success
2174,2174,2024-06-01,155.88,Success
2175,2175,2024-06-01,12.99,Success
2176,2176,2024-06-01,119.88,Success
2177,2177,2024-06-01,9.99,Success
2178,2178,2024-06-01,14.99,Success
2179,2179,2024-06-01,9.99,Success
2180,2180,2024-06-01,155.88,Success
2181,2181,2024-06-01,9.99,Success
2182,2182,2024-06-01,119.88,Success
2183,2183,2024-06-01,179.88,Success
2184,2184,2024-06-01,9.99,Success
2185,2185,2024-06-01,9.99,Success
2186,2186,2024-06-01,12.99,Success
