customer_id,month,logins,watch_time_hours,feature_usage_score,support_tickets
2615,2024-10,13,35,95,0
2615,2024-11,9,56,60,2
2615,2024-12,11,43,73,1
2616,2024-01,22,67,79,1
2616,2024-02,10,34,47,2
2616,2024-03,16,17,32,2
2616,2024-04,15,48,70,0
2616,2024-05,15,55,63,1
2616,2024-06,16,43,85,0
2616,2024-07,18,65,90,3
2616,2024-08,12,26,97,0
2616,2024-09,9,45,91,0
2616,2024-10,14,25,31,1
2616,2024-11,18,46,82,1
2616,2024-12,16,22,49,1
2617,2024-01,15,53,59,1
2617,2024-02,22,43,70,0
2617,2024-03,10,44,51,0
2617,2024-04,6,33,85,1
2617,2024-05,12,50,91,1
2617,2024-06,12,21,40,2
2617,2024-07,13,35,69,1
2617,2024-08,8,32,35,0
2617,2024-09,20,23,72,1
2617,2024-10,17,76,80,0
2617,2024-11,15,35,56,1
2617,2024-12,17,80,68,0
2618,2024-01,8,29,66,1
2618,2024-02,17,32,87,0
2618,2024-03,18,37,38,1
2618,2024-04,13,61,81,3
2618,2024-05,28,54,80,1
2618,2024-06,16,32,47,1
2618,2024-07,15,30,45,1
2618,2024-08,16,40,68,0
2618,2024-09,13,32,52,0
2618,2024-10,18,31,100,0
2618,2024-11,14,26,92,2
2618,2024-12,9,31,77,1
2619,2024-01,12,28,84,2
2619,2024-02,17,26,80,0
2619,2024-03,10,34,80,2
2619,2024-04,16,24,100,0
2619,2024-05,8,71,68,1
2619,2024-06,10,66,100,1
2619,2024-07,14,37,95,0
2619,2024-08,16,24,55,1
2619,2024-09,16,32,48,1
2619,2024-10,17,59,95,1
2619,2024-11,15,32,58,1
2619,2024-12,19,47,25,2
2620,2024-01,13,48,58,0
2620,2024-02,9,68,77,1
2620,2024-03,22,50,86,0
2620,2024-04,17,24,88,1
2620,2024-05,15,48,51,1
2620,2024-06,12,18,28,0
2620,2024-07,17,44,66,1
2620,2024-08,15,48,75,0
2620,2024-09,15,42,72,4
2620,2024-10,18,28,69,3
2620,2024-11,12,41,90,2
2620,2024-12,19,44,74,1
2621,2024-01,13,33,87,0
2621,2024-02,10,53,96,1
2621,2024-03,19,35,75,0
2621,2024-04,10,33,85,1
2621,2024-05,16,59,71,2
2621,2024-06,14,21,98,1
2621,2024-07,13,41,100,2
2621,2024-08,8,57,85,2
2621,2024-09,16,49,55,0
2621,2024-10,15,14,71,1
2621,2024-11,18,23,69,1
2621,2024-12,16,40,52,2
2622,2024-01,11,50,100,0
2622,2024-02,12,30,43,1
2622,2024-03,14,39,5,0
2622,2024-04,18,39,78,0
2622,2024-05,5,49,59,0
2622,2024-06,18,30,76,0
2622,2024-07,19,14,89,0
2622,2024-08,16,18,51,3
2622,2024-09,20,37,82,0
2622,2024-10,13,47,64,0
2622,2024-11,17,50,100,4
2622,2024-12,14,36,57,1
2623,2024-01,16,32,61,1
2623,2024-02,14,16,59,0
2623,2024-03,20,59,51,0
2623,2024-04,15,28,91,1
2623,2024-05,9,63,41,1
2623,2024-06,15,22,50,1
2623,2024-07,13,51,63,0
2623,2024-08,14,56,53,1
2623,2024-09,19,34,72,2
2623,2024-10,6,32,73,0
2623,2024-11,12,48,54,0
2623,2024-12,8,63,100,1
2624,2024-01,15,29,43,2
2624,2024-02,16,8,61,2
2624,2024-03,17,54,33,1
2624,2024-04,16,49,91,1
2624,2024-05,14,9,88,0
2624,2024-06,11,28,53,0
2624,2024-07,16,53,64,2
2624,2024-08,15,43,50,0
2624,2024-09,19,41,34,0
2624,2024-10,24,65,63,2
2624,2024-11,10,30,89,0
2624,2024-12,15,15,78,1
2625,2024-01,19,23,82,2
2625,2024-02,17,59,68,2
2625,2024-03,13,57,87,0
2625,2024-04,15,38,58,1
2625,2024-05,16,39,61,1
2625,2024-06,19,15,75,3
2625,2024-07,19,18,64,3
2625,2024-08,13,19,100,0
2625,2024-09,15,29,55,2
2625,2024-10,15,46,42,1
2625,2024-11,18,36,72,0
2625,2024-12,15,66,100,0
2626,2024-01,18,24,78,2
2626,2024-02,14,39,76,1
2626,2024-03,17,51,49,0
2626,2024-04,12,83,45,2
2626,2024-05,18,19,88,2
2626,2024-06,6,23,62,2
2626,2024-07,8,59,61,3
2626,2024-08,22,45,76,1
2626,2024-09,16,53,71,1
2626,2024-10,17,40,43,2
2626,2024-11,17,23,44,2
2626,2024-12,18,33,63,2
2627,2024-01,14,42,90,0
2627,2024-02,17,36,45,2
2627,2024-03,10,46,100,0
2627,2024-04,14,65,14,1
2627,2024-05,16,28,62,0
2627,2024-06,13,27,59,2
2627,2024-07,17,8,44,1
2627,2024-08,18,42,92,3
2627,2024-09,15,69,88,3
2627,2024-10,15,58,76,3
2627,2024-11,17,9,29,0
2627,2024-12,13,14,100,0
2628,2024-01,20,42,65,0
2628,2024-02,16,66,66,2
2628,2024-03,22,61,75,1
2628,2024-04,16,43,82,3
2628,2024-05,15,53,66,1
2628,2024-06,13,51,100,0
2628,2024-07,20,55,61,0
2628,2024-08,14,54,58,0
2628,2024-09,13,34,62,2
2628,2024-10,14,61,85,1
2628,2024-11,16,44,69,1
2628,2024-12,15,52,39,3
2629,2024-01,17,45,61,1
2629,2024-02,11,36,73,2
2629,2024-03,17,21,68,3
2629,2024-04,16,51,75,0
2629,2024-05,12,23,93,1
2629,2024-06,13,47,37,1
2629,2024-07,14,50,52,1
2629,2024-08,13,30,71,0
2629,2024-09,17,59,20,0
2629,2024-10,13,34,87,3
2629,2024-11,17,47,78,2
2629,2024-12,14,16,72,0
2630,2024-01,15,36,68,0
2630,2024-02,13,32,49,2
2630,2024-03,20,41,57,1
2630,2024-04,15,40,57,0
2630,2024-05,18,36,70,0
2630,2024-06,13,45,39,2
2630,2024-07,18,38,50,1
2630,2024-08,18,35,90,2
2630,2024-09,18,36,64,2
2630,2024-10,13,50,100,2
2630,2024-11,12,50,56,2
2630,2024-12,16,41,54,0
2631,2024-01,16,55,57,1
2631,2024-02,14,76,37,0
2631,2024-03,21,32,67,3
2631,2024-04,22,14,25,1
2631,2024-05,13,36,93,2
2631,2024-06,19,50,40,2
2631,2024-07,19,31,37,2
2631,2024-08,11,35,39,0
2631,2024-09,16,32,67,1
2631,2024-10,9,55,75,0
2631,2024-11,20,48,86,0
2631,2024-12,13,37,67,1
2632,2024-01,13,34,72,0
2632,2024-02,13,25,43,0
2632,2024-03,11,43,56,1
2632,2024-04,13,29,69,1
2632,2024-05,11,31,90,0
2632,2024-06,10,60,89,0
2632,2024-07,20,27,87,1
2632,2024-08,15,27,41,2
2632,2024-09,16,61,96,1
2632,2024-10,9,45,52,1
2632,2024-11,15,32,89,0
2632,2024-12,19,30,31,0
2633,2024-01,12,58,61,0
2633,2024-02,10,32,89,0
2633,2024-03,15,42,51,3
2633,2024-04,13,27,65,1
2633,2024-05,13,40,72,0
2633,2024-06,17,42,86,0
2633,2024-07,16,34,96,4
2633,2024-08,16,45,83,2
2633,2024-09,13,58,93,0
2633,2024-10,14,61,53,2
2633,2024-11,11,23,61,4
2633,2024-12,17,44,72,1
2634,2024-01,9,36,65,2
2634,2024-02,22,44,61,3
2634,2024-03,14,37,72,0
2634,2024-04,14,50,81,0
2634,2024-05,20,17,77,0
2634,2024-06,19,56,56,2
2634,2024-07,17,64,99,2
2634,2024-08,18,40,65,0
2634,2024-09,12,34,82,2
2634,2024-10,20,4,81,0
2634,2024-11,16,49,50,2
2634,2024-12,13,58,65,2
2635,2024-01,13,68,91,1
2635,2024-02,17,49,54,0
2635,2024-03,23,39,63,1
2635,2024-04,11,46,87,0
2635,2024-05,12,41,76,1
2635,2024-06,16,56,81,1
2635,2024-07,20,51,95,4
2635,2024-08,14,26,83,2
2635,2024-09,13,46,89,1
2635,2024-10,16,60,95,1
2635,2024-11,16,61,50,2
2635,2024-12,9,44,68,0
2636,2024-01,12,54,71,2
2636,2024-02,12,40,100,0
2636,2024-03,16,41,41,1
2636,2024-04,14,44,56,3
2636,2024-05,12,43,100,0
2636,2024-06,15,53,76,2
2636,2024-07,11,40,95,1
2636,2024-08,7,39,82,2
2636,2024-09,18,55,39,0
2636,2024-10,10,39,58,0
2636,2024-11,20,51,76,2
2636,2024-12,14,67,50,2
2637,2024-01,13,42,95,3
2637,2024-02,10,41,60,0
2637,2024-03,21,25,50,2
2637,2024-04,13,23,75,2
2637,2024-05,17,38,62,3
2637,2024-06,12,32,77,3
2637,2024-07,16,32,46,0
2637,2024-08,20,29,72,0
2637,2024-09,16,44,76,1
2637,2024-10,16,54,83,0
2637,2024-11,12,39,84,1
2637,2024-12,23,19,78,1
2638,2024-01,16,19,78,0
2638,2024-02,14,48,94,0
2638,2024-03,17,8,69,0
2638,2024-04,26,18,95,0
2638,2024-05,12,60,50,0
2638,2024-06,11,45,80,1
2638,2024-07,15,24,100,0
2638,2024-08,16,28,35,1
2638,2024-09,8,33,92,1
2638,2024-10,11,66,63,2
2638,2024-11,19,19,64,2
2638,2024-12,15,38,93,2
2639,2024-01,17,19,34,1
2639,2024-02,22,1,48,0
2639,2024-03,19,23,68,0
2639,2024-04,17,23,93,1
2639,2024-05,16,34,75,0
2639,2024-06,8,48,49,1
2639,2024-07,13,32,68,0
2639,2024-08,13,41,84,1
2639,2024-09,10,15,77,2
2639,2024-10,11,64,48,0
2639,2024-11,12,47,100,0
2639,2024-12,12,1,57,0
2640,2024-01,22,53,57,1
2640,2024-02,16,70,72,0
2640,2024-03,11,39,87,1
2640,2024-04,10,41,49,1
2640,2024-05,11,38,40,0
2640,2024-06,10,31,46,3
2640,2024-07,25,84,77,0
2640,2024-08,10,36,54,2
2640,2024-09,23,45,77,0
2640,2024-10,13,34,51,1
2640,2024-11,19,37,86,2
2640,2024-12,16,68,79,2
2641,2024-01,18,27,100,0
2641,2024-02,12,36,60,1
2641,2024-03,29,28,42,1
2641,2024-04,14,9,75,4
2641,2024-05,16,59,98,1
2641,2024-06,19,34,49,0
2641,2024-07,20,41,86,5
2641,2024-08,12,47,84,0
2641,2024-09,19,23,69,1
2641,2024-10,22,51,47,1
2641,2024-11,9,25,67,0
2641,2024-12,14,39,87,0
2642,2024-01,15,45,100,3
2642,2024-02,15,42,43,1
2642,2024-03,16,63,91,1
2642,2024-04,19,20,57,1
2642,2024-05,16,41,59,1
2642,2024-06,15,17,74,0
2642,2024-07,18,38,63,1
2642,2024-08,7,46,22,0
2642,2024-09,12,27,73,1
2642,2024-10,11,35,46,0
2642,2024-11,12,67,99,0
2642,2024-12,11,18,73,0
2643,2024-01,19,20,98,0
2643,2024-02,19,39,75,0
2643,2024-03,10,50,100,1
2643,2024-04,14,39,58,1
2643,2024-05,13,35,38,2
2643,2024-06,20,50,97,1
2643,2024-07,20,35,67,3
2643,2024-08,18,53,47,0
2643,2024-09,10,54,86,1
2643,2024-10,22,81,68,2
2643,2024-11,16,46,83,1
2643,2024-12,12,28,100,2
2644,2024-01,13,64,58,0
2644,2024-02,14,48,56,1
2644,2024-03,18,54,92,1
2644,2024-04,13,54,83,1
2644,2024-05,18,26,49,1
2644,2024-06,7,28,86,2
2644,2024-07,17,35,66,0
2644,2024-08,15,21,71,1
2644,2024-09,19,46,84,2
2644,2024-10,16,33,100,0
2644,2024-11,18,55,72,0
2644,2024-12,15,50,52,0
2645,2024-01,19,56,100,1
2645,2024-02,21,1,43,1
2645,2024-03,14,26,51,1
2645,2024-04,20,66,39,0
2645,2024-05,13,52,72,4
2645,2024-06,16,49,61,1
2645,2024-07,7,54,50,0
2645,2024-08,14,31,94,0
2645,2024-09,15,46,89,2
2645,2024-10,20,49,86,0
2645,2024-11,19,51,79,1
2645,2024-12,8,37,56,3
2646,2024-01,18,24,42,1
2646,2024-02,13,40,74,1
2646,2024-03,14,25,12,1
2646,2024-04,17,26,71,2
2646,2024-05,14,27,100,1
2646,2024-06,21,57,47,4
2646,2024-07,24,6,85,2
2646,2024-08,14,44,80,2
2646,2024-09,14,51,55,0
2646,2024-10,15,44,80,0
2646,2024-11,11,20,74,0
2646,2024-12,11,56,79,2
2647,2024-01,18,44,62,1
2647,2024-02,21,38,64,1
2647,2024-03,19,27,80,3
2647,2024-04,26,51,92,1
2647,2024-05,17,42,34,0
2647,2024-06,14,39,70,1
2647,2024-07,10,1,100,2
2647,2024-08,18,49,99,1
2647,2024-09,20,29,62,1
2647,2024-10,21,38,67,0
2647,2024-11,16,46,78,0
2647,2024-12,17,33,95,0
2648,2024-01,14,57,83,1
2648,2024-02,16,69,66,2
2648,2024-03,13,52,85,1
2648,2024-04,17,59,48,1
2648,2024-05,17,49,70,0
2648,2024-06,22,53,85,0
2648,2024-07,10,41,88,0
2648,2024-08,13,54,79,0
2648,2024-09,9,56,83,1
2648,2024-10,13,48,77,0
2648,2024-11,20,60,79,1
2648,2024-12,12,26,81,1
2649,2024-01,6,33,37,2
2649,2024-02,16,49,63,1
2649,2024-03,14,20,98,3
2649,2024-04,21,62,72,2
2649,2024-05,9,41,46,1
2649,2024-06,18,46,100,2
2649,2024-07,13,49,76,2
2649,2024-08,17,66,99,1
2649,2024-09,16,35,65,0
2649,2024-10,20,29,73,1
2649,2024-11,17,57,73,1
2649,2024-12,21,34,71,4
2650,2024-01,11,17,70,1
2650,2024-02,10,34,54,3
2650,2024-03,14,16,41,0
2650,2024-04,19,14,34,3
2650,2024-05,13,37,82,2
2650,2024-06,13,29,77,1
2650,2024-07,9,55,68,1
2650,2024-08,20,30,71,1
2650,2024-09,6,31,100,2
2650,2024-10,12,41,80,0
2650,2024-11,16,19,71,0
2650,2024-12,11,45,85,1
2651,2024-01,14,69,43,0
2651,2024-02,20,43,35,0
2651,2024-03,22,46,85,1
2651,2024-04,21,50,73,0
2651,2024-05,16,51,54,0
2651,2024-06,11,32,84,0
2651,2024-07,14,6,30,0
2651,2024-08,18,9,43,0
2651,2024-09,14,51,82,2
2651,2024-10,11,38,100,0
2651,2024-11,12,35,45,3
2651,2024-12,23,25,67,0
2652,2024-01,22,23,75,2
2652,2024-02,13,41,65,0
2652,2024-03,18,34,64,0
2652,2024-04,18,48,59,2
2652,2024-05,11,47,80,0
2652,2024-06,21,30,17,0
2652,2024-07,14,46,45,1
2652,2024-08,15,26,75,2
2652,2024-09,13,22,58,0
2652,2024-10,15,17,79,0
2652,2024-11,15,49,100,0
2652,2024-12,10,47,64,2
2653,2024-01,4,11,73,2
2653,2024-02,28,43,74,0
2653,2024-03,20,43,43,0
2653,2024-04,13,19,48,0
2653,2024-05,13,44,97,0
2653,2024-06,18,45,41,0
2653,2024-07,21,47,60,0
2653,2024-08,9,61,56,1
2653,2024-09,16,51,63,0
2653,2024-10,15,36,94,2
2653,2024-11,12,81,71,1
2653,2024-12,16,42,52,0
2654,2024-01,6,41,71,0
2654,2024-02,18,52,84,0
2654,2024-03,14,32,43,0
2654,2024-04,14,64,60,0
2654,2024-05,18,26,80,1
2654,2024-06,17,45,39,0
2654,2024-07,13,26,24,1
2654,2024-08,11,38,96,0
2654,2024-09,13,53,46,0
2654,2024-10,32,21,58,0
2654,2024-11,9,46,40,0
2654,2024-12,14,46,91,0
2655,2024-01,15,29,51,1
2655,2024-02,14,49,54,0
2655,2024-03,15,45,33,1
2655,2024-04,9,53,53,0
2655,2024-05,11,34,51,0
2655,2024-06,8,55,66,0
2655,2024-07,15,39,74,0
2655,2024-08,9,23,97,0
2655,2024-09,15,29,45,2
2655,2024-10,10,53,35,1
2655,2024-11,19,21,63,0
2655,2024-12,12,54,83,1
2656,2024-01,8,58,64,1
2656,2024-02,13,11,63,1
2656,2024-03,18,53,75,1
2656,2024-04,15,44,80,1
2656,2024-05,14,68,67,1
2656,2024-06,8,50,70,0
2656,2024-07,12,28,73,0
2656,2024-08,15,57,100,1
2656,2024-09,17,8,67,1
2656,2024-10,13,52,100,3
2656,2024-11,18,57,50,1
2656,2024-12,9,32,74,1
2657,2024-01,14,68,64,1
2657,2024-02,21,37,50,0
2657,2024-03,20,57,38,2
2657,2024-04,19,42,94,2
2657,2024-05,14,73,66,1
2657,2024-06,17,30,82,1
2657,2024-07,21,50,84,1
2657,2024-08,14,15,71,1
2657,2024-09,23,23,75,2
2657,2024-10,20,44,100,1
2657,2024-11,13,64,53,0
2657,2024-12,14,80,53,1
2658,2024-01,13,51,81,3
2658,2024-02,11,44,55,2
2658,2024-03,16,51,89,0
2658,2024-04,14,45,68,0
2658,2024-05,12,44,61,0
2658,2024-06,17,15,79,1
2658,2024-07,14,31,87,2
2658,2024-08,17,50,80,0
2658,2024-09,15,52,87,0
2658,2024-10,15,6,67,0
2658,2024-11,19,29,68,0
2658,2024-12,14,18,81,0
2659,2024-01,11,48,31,1
2659,2024-02,14,39,75,0
2659,2024-03,19,49,61,1
2659,2024-04,15,57,100,1
2659,2024-05,17,39,100,0
2659,2024-06,17,26,45,0
2659,2024-07,21,35,57,2
2659,2024-08,19,32,56,2
2659,2024-09,10,9,73,0
2659,2024-10,12,17,79,0
2659,2024-11,6,38,58,1
2659,2024-12,13,47,81,2
2660,2024-01,15,25,62,1
2660,2024-02,8,21,38,3
2660,2024-03,17,13,100,1
2660,2024-04,15,42,73,0
2660,2024-05,16,53,37,1
2660,2024-06,15,51,26,2
2660,2024-07,18,37,99,0
2660,2024-08,21,41,77,1
2660,2024-09,11,43,87,0
2660,2024-10,15,37,100,1
2660,2024-11,18,6,76,1
2660,2024-12,18,35,91,0
2661,2024-01,12,18,49,2
2661,2024-02,16,43,78,0
2661,2024-03,17,27,58,0
2661,2024-04,23,6,94,1
2661,2024-05,13,51,39,1
2661,2024-06,11,49,61,0
2661,2024-07,12,46,67,4
2661,2024-08,18,29,100,1
2661,2024-09,26,57,36,0
2661,2024-10,15,45,55,2
2661,2024-11,10,23,48,2
2661,2024-12,10,35,62,2
2662,2024-01,20,35,68,1
2662,2024-02,20,28,79,0
2662,2024-03,11,51,32,1
2662,2024-04,21,28,68,1
2662,2024-05,15,57,89,3
2662,2024-06,8,32,81,1
2662,2024-07,13,10,72,0
2662,2024-08,15,21,100,0
2662,2024-09,10,44,74,1
2662,2024-10,15,55,49,2
2662,2024-11,13,48,61,3
2662,2024-12,17,28,100,1
2663,2024-01,14,40,29,1
2663,2024-02,15,33,79,1
2663,2024-03,12,23,65,1
2663,2024-04,14,37,47,1
2663,2024-05,15,40,33,1
2663,2024-06,15,54,100,1
2663,2024-07,10,50,66,2
2663,2024-08,22,57,84,1
2663,2024-09,10,30,73,0
2663,2024-10,19,4,49,2
2663,2024-11,18,40,100,0
2663,2024-12,13,49,51,1
2664,2024-01,11,49,67,3
2664,2024-02,14,36,85,0
2664,2024-03,15,37,76,1
2664,2024-04,21,44,74,2
2664,2024-05,14,37,37,0
2664,2024-06,13,70,79,0
2664,2024-07,15,39,68,2
2664,2024-08,18,40,88,1
2664,2024-09,15,55,39,0
2664,2024-10,10,48,79,1
2664,2024-11,17,69,54,1
2664,2024-12,14,55,100,1
2665,2024-01,11,51,69,1
2665,2024-02,22,59,52,1
2665,2024-03,15,60,83,0
2665,2024-04,18,23,63,1
2665,2024-05,24,30,44,0
2665,2024-06,20,57,50,0
2665,2024-07,14,57,89,1
2665,2024-08,19,72,100,2
2665,2024-09,13,23,55,2
2665,2024-10,12,64,44,1
2665,2024-11,18,42,67,1
2665,2024-12,22,18,49,2
2666,2024-01,18,33,89,0
2666,2024-02,15,22,43,1
2666,2024-03,13,22,40,2
2666,2024-04,15,50,81,3
2666,2024-05,14,40,47,1
2666,2024-06,13,42,61,0
2666,2024-07,14,30,74,0
2666,2024-08,19,19,72,1
2666,2024-09,18,17,87,0
2666,2024-10,16,70,76,0
2666,2024-11,14,38,85,1
2666,2024-12,18,28,64,3
2667,2024-01,14,16,89,1
2667,2024-02,18,32,54,2
2667,2024-03,11,19,67,2
2667,2024-04,16,35,87,0
2667,2024-05,13,42,66,1
2667,2024-06,12,24,61,2
2667,2024-07,13,30,43,0
2667,2024-08,18,41,76,1
2667,2024-09,16,40,80,1
2667,2024-10,7,3,59,2
2667,2024-11,17,35,100,1
2667,2024-12,10,21,50,0
2668,2024-01,16,26,100,0
2668,2024-02,21,52,68,0
2668,2024-03,14,39,100,1
2668,2024-04,11,45,63,0
2668,2024-05,19,26,73,1
2668,2024-06,12,85,33,0
2668,2024-07,11,60,58,1
2668,2024-08,11,47,73,1
2668,2024-09,14,24,55,0
2668,2024-10,22,47,96,1
2668,2024-11,12,58,44,1
2668,2024-12,15,9,73,0
2669,2024-01,15,34,44,3
2669,2024-02,16,27,59,0
2669,2024-03,18,26,59,2
2669,2024-04,15,49,57,1
2669,2024-05,20,47,61,0
2669,2024-06,21,37,100,0
2669,2024-07,9,29,57,0
2669,2024-08,14,56,76,0
2669,2024-09,15,42,81,0
2669,2024-10,10,1,67,1
2669,2024-11,11,41,42,0
2669,2024-12,17,27,54,1
2670,2024-01,12,17,51,2
2670,2024-02,17,56,64,1
2670,2024-03,13,51,60,1
2670,2024-04,23,40,46,7
2670,2024-05,13,43,90,2
2670,2024-06,14,48,100,0
2670,2024-07,15,48,43,1
2670,2024-08,9,56,95,1
2670,2024-09,14,34,77,1
2670,2024-10,19,30,62,0
2670,2024-11,14,23,81,0
2670,2024-12,20,34,84,1
2671,2024-01,12,49,78,0
2671,2024-02,17,38,71,2
2671,2024-03,14,32,85,1
2671,2024-04,12,44,78,2
2671,2024-05,10,33,56,1
2671,2024-06,14,48,95,2
2671,2024-07,11,51,51,0
2671,2024-08,8,46,69,0
2671,2024-09,16,35,61,1
2671,2024-10,15,62,50,3
2671,2024-11,16,43,70,3
2671,2024-12,14,50,46,0
2672,2024-01,11,55,66,0
2672,2024-02,11,48,87,0
2672,2024-03,18,62,88,0
2672,2024-04,12,26,75,0
2672,2024-05,10,47,98,1
2672,2024-06,12,53,84,0
2672,2024-07,16,41,30,1
2672,2024-08,21,38,89,0
2672,2024-09,22,27,68,1
2672,2024-10,10,54,64,0
2672,2024-11,13,38,83,1
2672,2024-12,19,53,31,1
2673,2024-01,12,31,100,0
2673,2024-02,17,48,57,0
2673,2024-03,19,56,51,1
2673,2024-04,22,37,80,0
2673,2024-05,15,52,93,3
2673,2024-06,14,74,55,0
2673,2024-07,17,9,30,1
2673,2024-08,10,39,76,0
2673,2024-09,16,30,75,1
2673,2024-10,13,34,81,1
2673,2024-11,24,37,100,0
2673,2024-12,6,19,72,1
2674,2024-01,14,64,100,1
2674,2024-02,19,27,100,0
2674,2024-03,16,45,58,1
2674,2024-04,12,58,96,1
2674,2024-05,14,59,44,1
2674,2024-06,13,30,91,1
2674,2024-07,19,44,49,4
2674,2024-08,19,32,60,1
2674,2024-09,24,23,83,0
2674,2024-10,14,58,44,1
2674,2024-11,12,44,57,1
2674,2024-12,9,38,55,0
2675,2024-01,14,13,74,2
2675,2024-02,15,55,66,2
2675,2024-03,17,64,92,1
2675,2024-04,7,31,51,0
2675,2024-05,10,38,68,0
2675,2024-06,15,24,73,2
2675,2024-07,15,33,51,0
2675,2024-08,16,21,81,1
2675,2024-09,15,37,48,1
2675,2024-10,14,51,76,1
2675,2024-11,17,34,59,0
2675,2024-12,20,28,80,1
2676,2024-01,11,24,100,0
2676,2024-02,17,54,87,0
2676,2024-03,17,45,94,1
2676,2024-04,8,39,50,1
2676,2024-05,10,18,89,0
2676,2024-06,12,33,56,0
2676,2024-07,14,28,71,3
2676,2024-08,17,36,35,1
2676,2024-09,14,32,40,1
2676,2024-10,20,29,61,3
2676,2024-11,22,41,70,1
2676,2024-12,17,52,90,1
2677,2024-01,18,70,71,2
2677,2024-02,17,37,12,0
2677,2024-03,13,29,78,2
2677,2024-04,20,24,71,3
2677,2024-05,18,41,88,0
2677,2024-06,14,43,83,1
2677,2024-07,12,76,86,0
2677,2024-08,20,41,100,0
2677,2024-09,27,33,61,1
2677,2024-10,11,56,100,2
2677,2024-11,12,41,33,2
2677,2024-12,11,53,69,0
2678,2024-01,18,50,100,2
2678,2024-02,12,65,71,1
2678,2024-03,17,46,84,1
2678,2024-04,18,24,73,1
2678,2024-05,12,33,47,1
2678,2024-06,19,38,74,2
2678,2024-07,12,16,35,3
2678,2024-08,20,37,55,0
2678,2024-09,22,43,75,1
2678,2024-10,19,17,88,0
2678,2024-11,15,27,72,0
2678,2024-12,11,17,39,1
2679,2024-01,12,30,80,1
2679,2024-02,19,29,73,2
2679,2024-03,18,54,61,1
2679,2024-04,14,29,99,1
2679,2024-05,10,31,67,5
2679,2024-06,18,27,32,1
2679,2024-07,19,41,73,0
2679,2024-08,20,30,58,0
2679,2024-09,9,43,75,0
2679,2024-10,16,41,57,0
2679,2024-11,14,42,64,0
2679,2024-12,10,74,54,1
2680,2024-01,15,40,54,0
2680,2024-02,16,37,65,1
2680,2024-03,11,47,73,0
2680,2024-04,19,37,81,0
2680,2024-05,20,44,50,1
2680,2024-06,18,41,93,1
2680,2024-07,20,44,60,0
2680,2024-08,15,12,55,2
2680,2024-09,13,31,67,0
2680,2024-10,19,41,93,0
2680,2024-11,11,1,51,1
2680,2024-12,14,27,34,0
2681,2024-01,16,35,25,0
2681,2024-02,16,32,65,1
2681,2024-03,12,35,94,2
2681,2024-04,18,16,80,1
2681,2024-05,18,23,92,0
2681,2024-06,12,36,45,0
2681,2024-07,10,47,94,1
2681,2024-08,13,62,100,1
2681,2024-09,20,47,69,0
2681,2024-10,20,45,70,0
2681,2024-11,10,46,70,3
2681,2024-12,15,37,78,1
2682,2024-01,12,46,50,0
2682,2024-02,23,34,80,2
2682,2024-03,11,12,59,1
2682,2024-04,19,43,73,2
2682,2024-05,14,23,70,1
2682,2024-06,16,21,92,2
2682,2024-07,11,75,81,3
2682,2024-08,13,39,100,2
2682,2024-09,13,43,55,1
2682,2024-10,22,35,52,4
2682,2024-11,15,38,60,2
2682,2024-12,16,26,90,0
2683,2024-01,11,27,68,0
2683,2024-02,18,35,53,1
2683,2024-03,15,46,85,1
2683,2024-04,11,37,62,1
2683,2024-05,9,21,59,1
2683,2024-06,14,51,72,1
2683,2024-07,15,28,82,0
2683,2024-08,16,62,61,0
2683,2024-09,16,32,45,1
2683,2024-10,18,38,61,0
2683,2024-11,13,30,77,2
2683,2024-12,22,55,100,2
2684,2024-01,15,52,68,3
2684,2024-02,6,25,58,0
2684,2024-03,14,60,70,0
2684,2024-04,15,53,61,1
2684,2024-05,12,36,69,0
2684,2024-06,10,33,55,1
2684,2024-07,19,26,77,1
2684,2024-08,19,38,56,0
2684,2024-09,10,39,78,2
2684,2024-10,14,15,66,3
2684,2024-11,22,42,67,1
2684,2024-12,16,34,46,1
2685,2024-01,18,36,55,2
2685,2024-02,14,39,28,1
2685,2024-03,15,36,69,3
2685,2024-04,18,23,68,0
2685,2024-05,12,33,53,2
2685,2024-06,16,44,97,3
2685,2024-07,18,17,68,1
2685,2024-08,15,37,100,0
2685,2024-09,13,34,83,1
2685,2024-10,10,45,87,0
2685,2024-11,14,43,67,0
2685,2024-12,24,39,55,4
2686,2024-01,18,57,46,0
2686,2024-02,13,42,88,0
2686,2024-03,13,55,69,3
2686,2024-04,15,42,96,0
2686,2024-05,13,42,38,0
2686,2024-06,19,40,69,0
2686,2024-07,15,48,68,1
2686,2024-08,9,35,36,0
2686,2024-09,17,44,64,1
2686,2024-10,9,49,42,3
2686,2024-11,15,42,27,4
2686,2024-12,14,35,89,1
2687,2024-01,10,27,99,1
2687,2024-02,10,32,39,0
2687,2024-03,15,30,83,1
2687,2024-04,25,40,100,1
2687,2024-05,19,70,62,1
2687,2024-06,15,37,60,1
2687,2024-07,17,38,60,1
2687,2024-08,14,40,73,2
2687,2024-09,18,65,59,1
2687,2024-10,8,61,70,1
2687,2024-11,11,43,81,2
2687,2024-12,20,42,52,2
2688,2024-01,9,45,40,0
2688,2024-02,13,34,52,1
2688,2024-03,14,12,25,1
2688,2024-04,10,37,83,1
2688,2024-05,13,26,85,1
2688,2024-06,15,15,44,1
